dispute_id,transaction_id,dispute_date,txn_amount_inr,reason_code,card_network,issuing_bank,merchant_category,three_ds_status,courier_status,carrier,signed_pod,ip_geo_match,device_fingerprint_match,billing_shipping_match,customer_past_dispute_count,prior_undisputed_txns,txn_age_days,days_to_deadline,dispute_outcome
dsp_00952,pay_3a806b946c47,2025-10-31 10:00:00,3811.92,MC_4853_GOODS_SERVICES,MASTERCARD,HDFC,FASHION_APPAREL,N_NOT_ENROLLED,DELIVERED,DTDC,False,True,True,True,3,1,24,8,1
dsp_00955,pay_39a59ab17ac2,2025-11-01 01:00:00,904.18,VISA_13_1_NOT_RECEIVED,VISA,AMEX_INTL,DIGITAL_SAAS,U_UNAVAILABLE,NOT_APPLICABLE,NONE,False,True,True,True,0,4,68,5,1
dsp_00956,pay_88a2ff59fcad,2025-11-01 02:00:00,18219.65,MC_4837_FRAUD,MASTERCARD,ICICI,DIGITAL_SAAS,U_UNAVAILABLE,NOT_APPLICABLE,NONE,False,False,True,True,0,0,75,5,0
dsp_00957,pay_6854d9286244,2025-11-01 23:00:00,741.92,VISA_13_3_DEFECTIVE,VISA,AMEX_INTL,TRAVEL_HOTEL,N_NOT_ENROLLED,UNKNOWN,FEDEX_INTL,False,True,True,False,2,1,51,14,0
dsp_00959,pay_70e39390364e,2025-11-02 04:00:00,315.65,MC_4837_FRAUD,MASTERCARD,KOTAK,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,False,True,0,3,19,3,0
dsp_00960,pay_13e34984f9ca,2025-11-02 08:00:00,22556.25,MC_4853_GOODS_SERVICES,MASTERCARD,KOTAK,FOOD_DELIVERY,U_UNAVAILABLE,IN_TRANSIT,INDIAPOST,False,True,True,True,1,0,24,3,0
dsp_00958,pay_d8755d539f0e,2025-11-02 23:00:00,1512.98,MC_4853_GOODS_SERVICES,MASTERCARD,AMEX_INTL,FASHION_APPAREL,Y_AUTHENTICATED,DELIVERED,BLUEDART,True,True,True,True,0,0,12,13,0
dsp_00964,pay_85fe0a6a9d27,2025-11-03 03:00:00,2461.41,VISA_10_4_FRAUD,VISA,SBI,ECOMM_RETAIL,N_NOT_ENROLLED,DELIVERED,BLUEDART,True,True,True,True,0,2,32,6,1
dsp_00961,pay_e0e3bf2dda3e,2025-11-03 11:00:00,3160.49,MC_4837_FRAUD,MASTERCARD,HDFC,ELECTRONICS,A_ATTEMPTED,DELIVERED,BLUEDART,True,True,True,True,1,2,30,7,0
dsp_00963,pay_6d22427d4859,2025-11-03 11:00:00,3650.77,MC_4837_FRAUD,MASTERCARD,AXIS,ELECTRONICS,Y_AUTHENTICATED,RETURNED,INDIAPOST,False,False,True,False,1,3,73,7,1
dsp_00962,pay_865fdf46e8bc,2025-11-03 23:00:00,1672.41,VISA_10_4_FRAUD,VISA,AXIS,TRAVEL_HOTEL,Y_AUTHENTICATED,UNKNOWN,INDIAPOST,False,False,True,True,2,0,74,13,0
dsp_00967,pay_611b9e19c803,2025-11-04 01:00:00,607.64,VISA_10_4_FRAUD,VISA,HDFC,TRAVEL_HOTEL,Y_AUTHENTICATED,IN_TRANSIT,DELHIVERY,False,True,False,False,5,3,70,8,1
dsp_00965,pay_133fc26a1a09,2025-11-04 16:00:00,3169.14,VISA_10_4_FRAUD,VISA,CITI_INTL,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,True,False,0,4,48,13,0
dsp_00966,pay_1dcc09b9c8a2,2025-11-04 16:00:00,23359.65,MC_4853_GOODS_SERVICES,MASTERCARD,CITI_INTL,FOOD_DELIVERY,N_NOT_ENROLLED,RETURNED,DELHIVERY,False,True,True,True,5,1,61,7,0
dsp_00969,pay_c078bffb69a4,2025-11-05 06:00:00,4839.98,VISA_13_3_DEFECTIVE,VISA,AXIS,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,False,False,True,0,1,8,6,0
dsp_00970,pay_680c5b60c4eb,2025-11-05 06:00:00,1265.8,VISA_13_3_DEFECTIVE,VISA,CITI_INTL,FOOD_DELIVERY,A_ATTEMPTED,DELIVERED,DTDC,True,False,False,True,2,1,10,6,1
dsp_00968,pay_e84b46ccffbe,2025-11-05 19:00:00,1549.84,MC_4853_GOODS_SERVICES,MASTERCARD,HDFC,TRAVEL_HOTEL,Y_AUTHENTICATED,DELIVERED,DTDC,False,True,True,True,2,6,14,9,1
dsp_00974,pay_158961d8c921,2025-11-06 02:00:00,293.82,MC_4853_GOODS_SERVICES,MASTERCARD,SBI,FOOD_DELIVERY,Y_AUTHENTICATED,DELIVERED,FEDEX_INTL,True,True,True,True,2,2,43,14,1
dsp_00973,pay_b433309acfa8,2025-11-06 09:00:00,596.14,VISA_10_4_FRAUD,VISA,KOTAK,ELECTRONICS,U_UNAVAILABLE,IN_TRANSIT,DELHIVERY,False,False,True,True,5,0,80,11,0
dsp_00972,pay_233c3ac644ea,2025-11-06 10:00:00,2612.13,MC_4837_FRAUD,MASTERCARD,SBI,TRAVEL_HOTEL,Y_AUTHENTICATED,DELIVERED,DELHIVERY,True,True,True,False,5,4,72,11,1
dsp_00971,pay_f762dc3c6948,2025-11-06 13:00:00,922.55,VISA_10_4_FRAUD,VISA,KOTAK,ECOMM_RETAIL,Y_AUTHENTICATED,DELIVERED,DTDC,True,True,False,True,0,0,79,11,1
dsp_00975,pay_dec758320e65,2025-11-07 07:00:00,1948.94,VISA_13_3_DEFECTIVE,VISA,AMEX_INTL,FOOD_DELIVERY,N_NOT_ENROLLED,DELIVERED,FEDEX_INTL,False,True,True,False,0,6,62,5,1
dsp_00976,pay_b171920a334e,2025-11-07 08:00:00,7016.7,VISA_10_4_FRAUD,VISA,SBI,FASHION_APPAREL,Y_AUTHENTICATED,UNKNOWN,FEDEX_INTL,False,True,False,True,0,4,9,12,0
dsp_00977,pay_620bfe2e1553,2025-11-07 12:00:00,3082.27,VISA_13_3_DEFECTIVE,VISA,ICICI,ECOMM_RETAIL,U_UNAVAILABLE,RETURNED,DELHIVERY,False,True,True,True,0,1,59,4,1
dsp_00978,pay_2768f7dd4287,2025-11-08 18:00:00,1563.59,MC_4837_FRAUD,MASTERCARD,CITI_INTL,FASHION_APPAREL,A_ATTEMPTED,RETURNED,DTDC,False,True,True,True,0,1,59,5,0
dsp_00980,pay_2e75487a121c,2025-11-08 20:00:00,1349.39,MC_4837_FRAUD,MASTERCARD,AXIS,TRAVEL_HOTEL,A_ATTEMPTED,RETURNED,DTDC,False,True,True,True,0,4,89,4,0
dsp_00979,pay_8632c26e06de,2025-11-08 21:00:00,6185.79,VISA_10_4_FRAUD,VISA,KOTAK,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,False,False,True,0,6,28,9,0
dsp_00982,pay_03f4ea458b9c,2025-11-09 09:00:00,31261.47,MC_4853_GOODS_SERVICES,MASTERCARD,HDFC,TRAVEL_HOTEL,Y_AUTHENTICATED,RETURNED,INDIAPOST,False,True,False,True,2,3,39,10,1
dsp_00984,pay_ffdf41dc63b8,2025-11-09 09:00:00,2038.27,VISA_13_1_NOT_RECEIVED,VISA,ICICI,FOOD_DELIVERY,U_UNAVAILABLE,DELIVERED,FEDEX_INTL,True,True,True,True,3,1,23,9,1
dsp_00983,pay_f7cfaef0eed0,2025-11-09 17:00:00,263.08,MC_4837_FRAUD,MASTERCARD,ICICI,FOOD_DELIVERY,U_UNAVAILABLE,DELIVERED,FEDEX_INTL,False,True,True,True,0,1,8,10,1
dsp_00981,pay_f64791368380,2025-11-09 19:00:00,481.13,VISA_10_4_FRAUD,VISA,AMEX_INTL,ELECTRONICS,Y_AUTHENTICATED,IN_TRANSIT,INDIAPOST,False,True,False,False,1,6,78,6,0
dsp_00986,pay_4d99c3f9f057,2025-11-10 05:00:00,990.99,VISA_13_1_NOT_RECEIVED,VISA,KOTAK,ELECTRONICS,U_UNAVAILABLE,DELIVERED,FEDEX_INTL,False,True,True,True,0,2,54,3,1
dsp_00987,pay_52d45eb551b9,2025-11-10 08:00:00,3307.97,VISA_13_1_NOT_RECEIVED,VISA,KOTAK,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,True,True,True,1,4,20,4,0
dsp_00985,pay_a2f1a321ca70,2025-11-10 22:00:00,4229.26,MC_4837_FRAUD,MASTERCARD,ICICI,ELECTRONICS,A_ATTEMPTED,DELIVERED,FEDEX_INTL,True,True,True,True,5,0,21,8,1
dsp_00989,pay_e7b6343a2543,2025-11-11 03:00:00,1222.48,MC_4837_FRAUD,MASTERCARD,SBI,TRAVEL_HOTEL,A_ATTEMPTED,DELIVERED,INDIAPOST,True,False,True,True,0,4,84,6,0
dsp_00990,pay_7b79eb43cc6f,2025-11-11 09:00:00,6002.4,VISA_13_1_NOT_RECEIVED,VISA,CITI_INTL,FOOD_DELIVERY,Y_AUTHENTICATED,DELIVERED,BLUEDART,True,True,True,True,0,3,20,4,1
dsp_00988,pay_206e779d74a6,2025-11-11 14:00:00,342.64,MC_4853_GOODS_SERVICES,MASTERCARD,CITI_INTL,ECOMM_RETAIL,A_ATTEMPTED,DELIVERED,BLUEDART,True,True,True,True,3,3,80,10,1
dsp_00992,pay_a8ab7576e507,2025-11-12 02:00:00,4688.51,MC_4837_FRAUD,MASTERCARD,KOTAK,ECOMM_RETAIL,N_NOT_ENROLLED,UNKNOWN,DELHIVERY,False,True,True,True,2,4,78,13,0
dsp_00993,pay_6007865b4f10,2025-11-12 12:00:00,641.67,MC_4853_GOODS_SERVICES,MASTERCARD,HDFC,FASHION_APPAREL,N_NOT_ENROLLED,IN_TRANSIT,BLUEDART,False,True,True,True,0,3,89,7,0
dsp_00991,pay_bd8894ee8952,2025-11-12 23:00:00,975.87,MC_4837_FRAUD,MASTERCARD,SBI,TRAVEL_HOTEL,A_ATTEMPTED,RETURNED,FEDEX_INTL,False,False,True,True,0,6,6,8,1
dsp_00995,pay_c98969ac745c,2025-11-13 09:00:00,1478.69,VISA_13_1_NOT_RECEIVED,VISA,ICICI,FOOD_DELIVERY,U_UNAVAILABLE,DELIVERED,DELHIVERY,True,False,False,True,0,0,66,3,0
dsp_00996,pay_5e009134fff1,2025-11-13 14:00:00,347.16,VISA_13_1_NOT_RECEIVED,VISA,SBI,ELECTRONICS,A_ATTEMPTED,DELIVERED,INDIAPOST,True,True,True,True,5,0,84,4,1
dsp_00994,pay_0bef022ad271,2025-11-13 16:00:00,1844.84,VISA_13_1_NOT_RECEIVED,VISA,AMEX_INTL,FASHION_APPAREL,Y_AUTHENTICATED,DELIVERED,FEDEX_INTL,False,False,False,True,3,1,65,4,1
dsp_00997,pay_9bcee0013407,2025-11-13 16:00:00,12206.05,VISA_10_4_FRAUD,VISA,CITI_INTL,DIGITAL_SAAS,Y_AUTHENTICATED,NOT_APPLICABLE,NONE,False,True,True,True,1,1,52,4,1
dsp_00998,pay_f7c2ff8e04fe,2025-11-14 00:00:00,884.85,MC_4837_FRAUD,MASTERCARD,HDFC,ECOMM_RETAIL,N_NOT_ENROLLED,UNKNOWN,INDIAPOST,False,True,True,True,0,0,57,2,0
dsp_01000,pay_001221b2621a,2025-11-14 06:00:00,8952.96,VISA_13_3_DEFECTIVE,VISA,KOTAK,ELECTRONICS,N_NOT_ENROLLED,RETURNED,DTDC,False,True,True,True,2,4,86,9,1
dsp_00999,pay_7bf8c273d714,2025-11-14 10:00:00,1786.42,MC_4837_FRAUD,MASTERCARD,AMEX_INTL,FASHION_APPAREL,U_UNAVAILABLE,DELIVERED,DELHIVERY,False,True,True,True,1,3,44,4,1
dsp_01001,pay_2f725cce4de9,2025-11-15 00:00:00,3527.34,VISA_13_3_DEFECTIVE,VISA,ICICI,FASHION_APPAREL,Y_AUTHENTICATED,DELIVERED,FEDEX_INTL,True,False,True,True,0,0,37,12,1
dsp_01002,pay_f4a6e11d5531,2025-11-15 15:00:00,7167.15,MC_4853_GOODS_SERVICES,MASTERCARD,ICICI,FASHION_APPAREL,Y_AUTHENTICATED,DELIVERED,DELHIVERY,True,True,True,True,0,1,77,9,1
dsp_01003,pay_9389cfbed3b9,2025-11-15 18:00:00,2330.97,VISA_10_4_FRAUD,VISA,ICICI,FOOD_DELIVERY,U_UNAVAILABLE,IN_TRANSIT,DTDC,False,True,True,True,1,4,33,11,0
dsp_01007,pay_5fdb48bfa56b,2025-11-16 04:00:00,2052.12,MC_4837_FRAUD,MASTERCARD,ICICI,DIGITAL_SAAS,Y_AUTHENTICATED,NOT_APPLICABLE,NONE,False,True,False,True,0,6,62,2,0
dsp_01004,pay_f93492e62e43,2025-11-16 12:00:00,1798.68,VISA_13_1_NOT_RECEIVED,VISA,SBI,TRAVEL_HOTEL,U_UNAVAILABLE,DELIVERED,BLUEDART,True,True,True,False,0,2,49,12,1
dsp_01006,pay_face954a950e,2025-11-16 12:00:00,858.76,MC_4837_FRAUD,MASTERCARD,KOTAK,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,False,True,True,1,6,30,11,0
dsp_01005,pay_3379dd076d58,2025-11-16 17:00:00,3394.69,VISA_13_3_DEFECTIVE,VISA,CITI_INTL,TRAVEL_HOTEL,U_UNAVAILABLE,DELIVERED,FEDEX_INTL,True,True,True,True,0,1,56,2,1
dsp_01008,pay_a4bfdc1b0165,2025-11-17 03:00:00,371.32,VISA_13_3_DEFECTIVE,VISA,HDFC,TRAVEL_HOTEL,A_ATTEMPTED,DELIVERED,INDIAPOST,True,True,False,True,0,2,73,13,1
dsp_01009,pay_a6aeb1fcb447,2025-11-17 04:00:00,4966.84,MC_4853_GOODS_SERVICES,MASTERCARD,ICICI,ELECTRONICS,A_ATTEMPTED,UNKNOWN,DTDC,False,False,True,True,3,4,53,14,0
dsp_01010,pay_fd80f26d67cb,2025-11-17 10:00:00,1867.42,MC_4853_GOODS_SERVICES,MASTERCARD,ICICI,FOOD_DELIVERY,A_ATTEMPTED,RETURNED,BLUEDART,False,True,False,True,0,4,71,7,0
dsp_01013,pay_7494cff63aa4,2025-11-18 02:00:00,2156.84,VISA_10_4_FRAUD,VISA,AXIS,ELECTRONICS,Y_AUTHENTICATED,DELIVERED,BLUEDART,False,True,True,True,0,1,85,3,1
dsp_01012,pay_17117c4a422b,2025-11-18 05:00:00,1256.39,MC_4853_GOODS_SERVICES,MASTERCARD,AXIS,FASHION_APPAREL,N_NOT_ENROLLED,IN_TRANSIT,INDIAPOST,False,False,True,False,0,0,89,7,0
dsp_01011,pay_95e057f5dd68,2025-11-18 20:00:00,2244.31,MC_4853_GOODS_SERVICES,MASTERCARD,ICICI,FOOD_DELIVERY,U_UNAVAILABLE,UNKNOWN,INDIAPOST,False,True,True,True,0,3,35,7,0
dsp_01016,pay_33e4fa8ca5c8,2025-11-19 06:00:00,3290.52,VISA_13_3_DEFECTIVE,VISA,HDFC,FOOD_DELIVERY,A_ATTEMPTED,DELIVERED,FEDEX_INTL,True,True,True,True,3,0,89,5,1
dsp_01015,pay_ca1bbb3e713c,2025-11-19 14:00:00,483.07,VISA_13_3_DEFECTIVE,VISA,AXIS,ELECTRONICS,N_NOT_ENROLLED,DELIVERED,BLUEDART,True,False,True,False,0,4,62,13,1
dsp_01014,pay_899b705d874d,2025-11-19 17:00:00,3591.37,MC_4837_FRAUD,MASTERCARD,ICICI,FASHION_APPAREL,U_UNAVAILABLE,DELIVERED,BLUEDART,True,True,True,False,5,1,24,12,1
dsp_01017,pay_86864d1ad7dd,2025-11-20 09:00:00,1622.38,MC_4853_GOODS_SERVICES,MASTERCARD,HDFC,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,True,False,True,5,2,46,2,1
dsp_01018,pay_18cc6bcb95e8,2025-11-20 09:00:00,6671.45,MC_4853_GOODS_SERVICES,MASTERCARD,ICICI,FOOD_DELIVERY,A_ATTEMPTED,DELIVERED,INDIAPOST,True,True,True,True,1,2,81,11,1
dsp_01020,pay_d5f480548061,2025-11-20 13:00:00,939.48,MC_4837_FRAUD,MASTERCARD,HDFC,ECOMM_RETAIL,N_NOT_ENROLLED,DELIVERED,DTDC,True,True,False,True,0,2,15,9,1
dsp_01019,pay_fea97366dce7,2025-11-20 14:00:00,1792.67,VISA_10_4_FRAUD,VISA,SBI,TRAVEL_HOTEL,Y_AUTHENTICATED,DELIVERED,BLUEDART,False,True,True,True,0,3,87,11,1
